vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_title,playlist_id,sequence_position,comment_contexts,video_url,extraction_method,search_query,vibe_category_hint
Driving/Travel,Highway music,Route 66 (Extended Version),John Mayer,"From YouTube playlist: Highway music. Position 5 in sequence. Listener context: ""so bouncy that I never get tired of listening to it 24/7"" (536 likes)",Various,536,high,https://youtube.com/playlist?list=PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,youtube,,,,,,Highway music,PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,4,1,https://youtube.com/watch?v=F-LETk5H8hE,youtube_playlist_with_comments,highway music,driving
Driving/Travel,Highway music,"Take Me Home, Country Roads",John Denver,"From YouTube playlist: Highway music. Position 7 in sequence. Listener context: ""the nostalgia of home"" (5024 likes)",Various,5024,high,https://youtube.com/playlist?list=PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,youtube,,,,,,Highway music,PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,6,2,https://youtube.com/watch?v=1vrEljMfXYo,youtube_playlist_with_comments,highway music,driving
Driving/Travel,Best cruising songs ever,Black Betty,Ram Jam,From YouTube playlist: Best cruising songs ever. Position 1 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,0,0,https://youtube.com/watch?v=I_2D8Eo15wE,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Best cruising songs ever,Music Video - Johnny B. Goode,American Graffiti (1973),From YouTube playlist: Best cruising songs ever. Position 2 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,1,0,https://youtube.com/watch?v=EKBUJ8l-8yw,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Best cruising songs ever,GEAR JAMMER,George Thorogood & The Destroyers,From YouTube playlist: Best cruising songs ever. Position 4 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,3,0,https://youtube.com/watch?v=0U-ermF-tQA,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Best cruising songs ever,Nigth Train (Backing Track With Vocal),Guns And Roses,From YouTube playlist: Best cruising songs ever. Position 5 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,4,0,https://youtube.com/watch?v=s77Qh3Yn80Q,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Best cruising songs ever,Go All The Way,Raspberries,From YouTube playlist: Best cruising songs ever. Position 7 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,6,0,https://youtube.com/watch?v=ULL7apmAJTE,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Best cruising songs ever,Carry On Wayward Son,Kansas,From YouTube playlist: Best cruising songs ever. Position 9 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,8,0,https://youtube.com/watch?v=2X_2IdybTV0,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Best cruising songs ever,Convoy,C.W. McCall,"From YouTube playlist: Best cruising songs ever. Position 10 in sequence. Listener context: ""still fun and makes the job seem right"" (3938 likes)",Various,3938,high,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,9,1,https://youtube.com/watch?v=Sd5ZLJWQmss,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Best cruising songs ever,Come on Feel the Noise,Quiet Riot,From YouTube playlist: Best cruising songs ever. Position 12 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,11,0,https://youtube.com/watch?v=59-ttKvESEQ,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Polozhenie,Night Lovell,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 1 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,0,0,https://youtube.com/watch?v=pVjdMQ_iAh0,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,The Days (Notion Remix),CHRYSTAL,"From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 2 in sequence. Listener context: ""the good old days, 2012-2015"" (1577 likes)",Various,1577,high,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,1,1,https://youtube.com/watch?v=o8RcHrz2-uU,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Believe (Shooting Stars),"R3HAB, Mufasa & Hypeman, RANI",From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 3 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,2,0,https://youtube.com/watch?v=iGAqNgQEA0A,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,A Bar Song (YUSSI Remix) (Free Download),Shaboozey,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 4 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,3,0,https://youtube.com/watch?v=3ipTcB_Xeqk,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Forever Young,"David Guetta, Alphaville & Ava Max","From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 5 in sequence. Listener context: ""my youth i the 80 tish"" (110 likes)",Various,110,high,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,4,2,https://youtube.com/watch?v=JMtack-i2vw,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Dirty Cash (Money Talks),PAWSA & Adventures of Stevie V,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 7 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,6,0,https://youtube.com/watch?v=vP-Z0VEC0RA,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Still Into You,"CYRIL, maryjo",From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 9 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,8,0,https://youtube.com/watch?v=9xjUf-bv_1o,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Messy (Jesse Bloch Remix),Lola Young,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 10 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,9,0,https://youtube.com/watch?v=SGjLvfiKLuU,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Tattoo (JESPER JUUL REMIX),Loreen,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 11 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,10,0,https://youtube.com/watch?v=9jHY6yFEA3Y,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Push Up | Tiktok,Creeds,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 12 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,11,0,https://youtube.com/watch?v=mNrzmpA8JU4,youtube_playlist_with_comments,cruising playlist,driving
Driving/Travel,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,My Heart Will Go On  (Laback feat. Alexis Carlier EDM Cover),Titanic,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 15 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,14,0,https://youtube.com/watch?v=-sMdatCs4Pc,youtube_playlist_with_comments,cruising playlist,driving
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,In Da Club,50 Cent,"From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 1 in sequence. Listener context: ""80 this has to play on my birthday"" (1089 likes)",Various,1089,high,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,0,1,https://youtube.com/watch?v=5qm8PH4xAss,youtube_playlist_with_comments,party music playlist,party
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Poker Face,Lady Gaga,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 2 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,1,0,https://youtube.com/watch?v=bESGLojNYSo,youtube_playlist_with_comments,party music playlist,party
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Hips Don't Lie ft. Wyclef Jean,Shakira,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 3 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,2,0,https://youtube.com/watch?v=DUT5rEU6pqM,youtube_playlist_with_comments,party music playlist,party
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Family Affair,Mary J. Blige,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 4 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,3,0,https://youtube.com/watch?v=znlFu_lemsU,youtube_playlist_with_comments,party music playlist,party
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,"Yeah! ft. Lil Jon, Ludacris",Usher,"From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 7 in sequence. Listener context: ""so iconic"" (15883 likes)",Various,15883,high,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,6,3,https://youtube.com/watch?v=GxBSyx85Kp8,youtube_playlist_with_comments,party music playlist,party
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,"Ring, Ring | Official Video",MIRA,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 10 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,9,0,https://youtube.com/watch?v=mkCaf6tuhGM,youtube_playlist_with_comments,party music playlist,party
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,"The Way I Are ft. Keri Hilson, D.O.E., Sebastian",Timbaland,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 11 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,10,0,https://youtube.com/watch?v=U5rLz5AZBIA,youtube_playlist_with_comments,party music playlist,party
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,My Humps,The Black Eyed Peas,"From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 13 in sequence. Listener context: ""something Eminem would make"" (168 likes)",Various,168,high,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,12,1,https://youtube.com/watch?v=iEe_eraFWWs,youtube_playlist_with_comments,party music playlist,party
Party/Dance,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Crazy In Love ft. JAY Z,Beyoncé,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 15 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,14,0,https://youtube.com/watch?v=ViwtNLUqkMY,youtube_playlist_with_comments,party music playlist,party
Party/Dance,the ultimate college party playlist - This playlist was created by https://www.tunemymusic.com that lets you transfer your playlist to YouTubeMusic from any music ...,"A Little Party Never Killed Nobody (All We Got) ft. Q-Tip, GoonRock",Fergie,"From YouTube playlist: the ultimate college party playlist. Position 4 in sequence. Listener context: ""criminally underrated"" (400 likes)",Various,400,high,https://youtube.com/playlist?list=PLKKyp5o3GatLLZ5mfEslbDvRrk8sEUaqw,youtube,,,,,,the ultimate college party playlist,PLKKyp5o3GatLLZ5mfEslbDvRrk8sEUaqw,3,1,https://youtube.com/watch?v=0ZgjmE6xdaw,youtube_playlist_with_comments,party music playlist,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Despacito ft. Daddy Yankee,Luis Fonsi,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 1 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,0,0,https://youtube.com/watch?v=kJQP7kiw5Fk,youtube_playlist_with_comments,dance vibes,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Uptown Funk ft. Bruno Mars,Mark Ronson,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 3 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,2,0,https://youtube.com/watch?v=OPf0YbXqDm0,youtube_playlist_with_comments,dance vibes,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),Shakira,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 4 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,3,0,https://youtube.com/watch?v=pRpeEdMmmQ0,youtube_playlist_with_comments,dance vibes,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Sugar,Maroon 5,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 5 in sequence. Listener context: ""like rum, the older it gets the better it becomes"" (1288 likes)",Various,1288,high,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,4,1,https://youtube.com/watch?v=09R8_2nJtjg,youtube_playlist_with_comments,dance vibes,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Counting Stars,OneRepublic,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 6 in sequence. Listener context: ""yesterday"" (26442 likes)",Various,26442,high,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,5,2,https://youtube.com/watch?v=hT_nvWreIhg,youtube_playlist_with_comments,dance vibes,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Dark Horse ft. Juicy J,Katy Perry,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 7 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,6,0,https://youtube.com/watch?v=0KSOMA3QBU0,youtube_playlist_with_comments,dance vibes,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Sorry (PURPOSE : The Movement),Justin Bieber,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 8 in sequence. Listener context: ""such a vibe bro😩, 8 yrs after release and im still vibin"" (347 likes)",Various,347,high,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,7,1,https://youtube.com/watch?v=fRh_vgS2dFE,youtube_playlist_with_comments,dance vibes,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...","Bailando ft. Descemer Bueno, Gente De Zona",Enrique Iglesias,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 9 in sequence. Listener context: ""legendary"" (3338 likes)",Various,3338,high,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,8,2,https://youtube.com/watch?v=NUsoVlDFqZg,youtube_playlist_with_comments,dance vibes,party
Party/Dance,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Mi Gente,"J Balvin, Willy William","From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 10 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,9,0,https://youtube.com/watch?v=wnJ6LuUFpMo,youtube_playlist_with_comments,dance vibes,party
