vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_title,playlist_id,sequence_position,extraction_method,search_query,vibe_category_hint
,"100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music - Greatest Classic Road Trip Songs: Best Driving Rock Music of All Time (60s, 70s, 80s, 90s) including 'Dreams', 'You Can't Hurry ...",Fast Car,Tracy Chapman,From YouTube playlist: 100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,youtube,,,,,,100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music,PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,4,youtube_playlist,driving music playlist,driving
,"100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music - Greatest Classic Road Trip Songs: Best Driving Rock Music of All Time (60s, 70s, 80s, 90s) including 'Dreams', 'You Can't Hurry ...",You're So Vain,Carly Simon,From YouTube playlist: 100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music. Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,youtube,,,,,,100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music,PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,5,youtube_playlist,driving music playlist,driving
,"100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music - Greatest Classic Road Trip Songs: Best Driving Rock Music of All Time (60s, 70s, 80s, 90s) including 'Dreams', 'You Can't Hurry ...",Walk This Road (feat. Mavis Staples) (Vinyl Visualizer),The Doobie Brothers,From YouTube playlist: 100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,youtube,,,,,,100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music,PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,8,youtube_playlist,driving music playlist,driving
,"100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music - Greatest Classic Road Trip Songs: Best Driving Rock Music of All Time (60s, 70s, 80s, 90s) including 'Dreams', 'You Can't Hurry ...",Take On Me  [4K],a-ha,From YouTube playlist: 100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music. Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,youtube,,,,,,100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music,PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,10,youtube_playlist,driving music playlist,driving
,"100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music - Greatest Classic Road Trip Songs: Best Driving Rock Music of All Time (60s, 70s, 80s, 90s) including 'Dreams', 'You Can't Hurry ...",Hotel California,Eagles,From YouTube playlist: 100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,youtube,,,,,,100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music,PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,11,youtube_playlist,driving music playlist,driving
,"100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music - Greatest Classic Road Trip Songs: Best Driving Rock Music of All Time (60s, 70s, 80s, 90s) including 'Dreams', 'You Can't Hurry ...",Brass In Pocket,Pretenders,From YouTube playlist: 100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music. Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,youtube,,,,,,100 Greatest Driving Songs | Dad Rock | Songs For The Car 2025 | Road Trip Music,PLeDakahyfrO-S4nfovG7NxPODGlMFdtPn,14,youtube_playlist,driving music playlist,driving
,Highway music,Life Is a Highway,Rascal Flatts,From YouTube playlist: Highway music. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,youtube,,,,,,Highway music,PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,0,youtube_playlist,highway music,driving
,Highway music,On The Road Again,Willie Nelson,From YouTube playlist: Highway music. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,youtube,,,,,,Highway music,PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,1,youtube_playlist,highway music,driving
,Highway music,East Bound and Down (Audio),Jerry Reed,From YouTube playlist: Highway music. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,youtube,,,,,,Highway music,PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,3,youtube_playlist,highway music,driving
,Highway music,Route 66 (Extended Version),John Mayer,From YouTube playlist: Highway music. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,youtube,,,,,,Highway music,PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,4,youtube_playlist,highway music,driving
,Highway music,"Take Me Home, Country Roads",John Denver,From YouTube playlist: Highway music. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,youtube,,,,,,Highway music,PLCpMrz-7fY5IqttAy_HGwXHEcH5hd5QEE,6,youtube_playlist,highway music,driving
,Best cruising songs ever,Black Betty,Ram Jam,From YouTube playlist: Best cruising songs ever. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,0,youtube_playlist,cruising playlist,driving
,Best cruising songs ever,Music Video - Johnny B. Goode,American Graffiti (1973),From YouTube playlist: Best cruising songs ever. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,1,youtube_playlist,cruising playlist,driving
,Best cruising songs ever,GEAR JAMMER,George Thorogood & The Destroyers,From YouTube playlist: Best cruising songs ever. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,3,youtube_playlist,cruising playlist,driving
,Best cruising songs ever,Nigth Train (Backing Track With Vocal),Guns And Roses,From YouTube playlist: Best cruising songs ever. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,4,youtube_playlist,cruising playlist,driving
,Best cruising songs ever,Go All The Way,2. Raspberries,From YouTube playlist: Best cruising songs ever. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,6,youtube_playlist,cruising playlist,driving
,Best cruising songs ever,"Highway to Hell (Live At River Plate, December 2009)",AC/DC,From YouTube playlist: Best cruising songs ever. Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,7,youtube_playlist,cruising playlist,driving
,Best cruising songs ever,Carry On Wayward Son,Kansas,From YouTube playlist: Best cruising songs ever. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,8,youtube_playlist,cruising playlist,driving
,Best cruising songs ever,Convoy,C.W. McCall,From YouTube playlist: Best cruising songs ever. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,9,youtube_playlist,cruising playlist,driving
,Best cruising songs ever,Come on Feel the Noise [Lyrics],Quiet Riot,From YouTube playlist: Best cruising songs ever. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,youtube,,,,,,Best cruising songs ever,PLZK2yGSllJJJx3x76JHHkvm-q96HyyrfA,11,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Polozhenie,Night Lovell,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,0,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,The Days (Notion Remix),CHRYSTAL,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,1,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Believe (Shooting Stars),"R3HAB, Mufasa & Hypeman, RANI",From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,2,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,A Bar Song (YUSSI Remix) (Free Download),Shaboozey,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,3,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Forever Young,"David Guetta, Alphaville & Ava Max",From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,4,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Dirty Cash (Money Talks),PAWSA & Adventures of Stevie V,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,6,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Still Into You,"CYRIL, maryjo",From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,8,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Messy (Jesse Bloch Remix),Lola Young,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,9,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Tattoo (JESPER JUUL REMIX),Loreen,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,10,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,Push Up (Lyrics) | Tiktok,Creeds,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,11,youtube_playlist,cruising playlist,driving
,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025 - Car Music 2025 - Driving Music - Music For Driving & Car Playlist 2025. Get ready to roll into 2025 with the perfect soundtrack for ...,My Heart Will Go On  (Laback feat. Alexis Carlier EDM Cover),Titanic,From YouTube playlist: Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025. Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,youtube,,,,,,Car Music 2025 - Driving Music - Music For Driving &amp; Car Playlist 2025,PLHg022HMFzFDMNp9xBGy3sARnqxaPl3PG,14,youtube_playlist,cruising playlist,driving
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,In Da Club,50 Cent,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,0,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Poker Face,Lady Gaga,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,1,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Hips Don't Lie  ft. Wyclef Jean,Shakira,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,2,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Family Affair,Mary J. Blige,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,3,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,"Yeah!  ft. Lil Jon, Ludacris",Usher,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,6,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Low (feat. T-Pain) [from Step Up 2 The Streets O.S.T. / Mail On Sunday],Flo Rida,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,7,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,"Ring, Ring | Official Video",MIRA,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,9,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,"The Way I Are ft. Keri Hilson, D.O.E., Sebastian",Timbaland,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,10,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,My Humps,The Black Eyed Peas,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,12,youtube_playlist,party music playlist,party
,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025) - 2000's Party Music Hits - Best 00's Party Songs (Playlist Updated Weekly 2025) You can find our playlist through YouTube ...,Crazy In Love ft. JAY Z,Beyoncé,From YouTube playlist: 2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025). Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,youtube,,,,,,2000&#39;s Party Music Hits - Best 00&#39;s Party Songs (Playlist Updated Weekly 2025),PL39z-AAkkats9VE4V8gdQyIjqp21nao9p,14,youtube_playlist,party music playlist,party
,the ultimate college party playlist - This playlist was created by https://www.tunemymusic.com that lets you transfer your playlist to YouTubeMusic from any music ...,"A Little Party Never Killed Nobody (All We Got) ft. Q-Tip, GoonRock",Fergie,From YouTube playlist: the ultimate college party playlist. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLKKyp5o3GatLLZ5mfEslbDvRrk8sEUaqw,youtube,,,,,,the ultimate college party playlist,PLKKyp5o3GatLLZ5mfEslbDvRrk8sEUaqw,3,youtube_playlist,party music playlist,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Despacito ft. Daddy Yankee,Luis Fonsi,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 1 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,0,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",GANGNAM STYLE(강남스타일) M/V,PSY,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 2 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,1,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Uptown Funk  ft. Bruno Mars,Mark Ronson,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 3 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,2,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),Shakira,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 4 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,3,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Sugar,Maroon 5,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 5 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,4,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Counting Stars,OneRepublic,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 6 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,5,youtube_playlist,dance vibes,party
